%Datos para crear un modelo de reconocimiento de actividades fisicas. 
%Orden supuesto: CHEST ACCX MEAN, ACCY MEAN ACCZ MEAN ACCX STD ACCY STD ACCZ STD ACCX MAX...LC ACCX MEAN... RLA....
%Orden real: 
@relation activities

%CHEST
@attribute chestAccXmean numeric
@attribute chestAccYmean numeric
@attribute chestAccZmean numeric
@attribute chestAccXstd numeric
@attribute chestAccYstd numeric
@attribute chestAccZstd numeric
@attribute chestAccXmax numeric
@attribute chestAccYmax numeric
@attribute chestAccZmax numeric
@attribute chestAccXmin numeric
@attribute chestAccYmin numeric
@attribute chestAccZmin numeric

%LC
@attribute lcAccXmean numeric
@attribute lcAccYmean numeric
@attribute lcAccZmean numeric
@attribute lcAccXstd numeric
@attribute lcAccYstd numeric
@attribute lcAccZstd numeric
@attribute lcAccXmax numeric
@attribute lcAccYmax numeric
@attribute lcAccZmax numeric
@attribute lcAccXmin numeric
@attribute lcAccYmin numeric
@attribute lcAccZmin numeric

%RLA
@attribute rlaAccXmean numeric
@attribute rlaAccYmean numeric
@attribute rlaAccZmean numeric
@attribute rlaAccXstd numeric
@attribute rlaAccYstd numeric
@attribute rlaAccZstd numeric
@attribute rlaAccXmax numeric
@attribute rlaAccYmax numeric
@attribute rlaAccZmax numeric
@attribute rlaAccXmin numeric
@attribute rlaAccYmin numeric
@attribute rlaAccZmin numeric

%CLASS ATTRIBUTE
@attribute activity {1,2,3,4,5,6,7,8,9,10,11,12}

@data
-9.9369,-0.31868,0.59041,2.2047,0.96284,1.4477,-6.643,2.039,4.1529,-15.688,-2.6419,-2.9548,1.1188,-11.635,-2.556,3.8114,4.1634,5.6122,15.886,-3.4189,23.068,-10.946,-19.334,-17.507,-2.8294,-9.1294,2.6404,0.90687,2.2421,1.2207,-0.77971,-5.843,5.4937,-4.7645,-15.125,0.50459,4
-9.6311,-0.53296,0.84429,1.9081,0.76882,1.43,-6.8804,1.6288,3.2993,-14.323,-2.2141,-3.074,1.6917,-10.924,-1.3235,2.9147,3.4998,4.0849,11.654,-4.295,15.606,-10.07,-19.183,-14.678,-2.7073,-9.1543,2.9849,0.70277,2.0516,0.93471,-0.97379,-6.1822,4.9778,-4.2945,-13.521,0.88011,4
-9.649,-0.73613,1.1593,2.0741,0.89701,1.3333,-6.389,1.8663,4.2385,-14.55,-3.0048,-1.637,1.0851,-11.418,-2.4658,3.4826,3.2497,5.7745,18.055,-5.0616,19.566,-14.719,-18.339,-18.337,-2.5577,-8.5449,2.6423,0.68315,2.276,1.1297,-0.86146,-5.1676,5.3628,-4.4955,-15.021,0.7578,4
-9.7321,-0.43939,0.68502,2.2745,0.90494,1.3838,-6.9351,1.764,3.7003,-15.918,-2.3721,-2.2182,1.3192,-11.536,-2.3327,3.1625,4.1081,5.9344,12.477,-3.842,21.088,-7.7648,-19.321,-18.454,-2.8787,-9.1556,2.8424,0.5401,2.3196,1.0082,-1.6038,-6.0163,5.1598,-3.9845,-16.429,0.99633,4
-9.5913,-0.42894,1.0286,2.0749,0.87103,1.4522,-6.8633,1.7576,3.2699,-14.812,-2.5576,-3.5326,1.3928,-11.484,-2.3038,2.7797,4.1039,5.6442,10.169,-3.6411,23.078,-11.458,-19.192,-18.448,-2.6948,-9.1073,2.8905,0.70403,2.3102,1.3636,-0.91324,-5.653,5.6046,-4.4899,-15.824,0.29248,4
-9.8923,-0.53847,0.65917,2.1984,0.90462,1.4999,-6.9781,1.9332,3.744,-16.279,-2.9261,-2.9733,1.5108,-11.428,-1.4569,2.8623,3.5236,5.0992,9.3703,-3.6188,23.02,-7.0818,-19.184,-16.246,-2.7343,-9.0316,2.8382,0.83759,2.3785,1.1323,-0.97403,-5.329,5.8413,-4.5143,-16.092,0.85301,4
-9.6373,-0.2867,0.55366,1.8682,0.8819,1.4944,-6.9516,1.8864,3.7932,-14.448,-2.4569,-3.3539,1.195,-10.933,-2.8493,3.0353,3.7023,5.9747,8.3985,-3.7368,23.068,-14.951,-19.245,-15.723,-2.8306,-8.9935,2.7414,0.61191,2.0208,1.0654,-1.4328,-5.9258,5.9872,-4.5283,-17.13,0.67284,4
-9.6495,-0.33692,0.63191,1.8887,0.81073,1.3666,-6.7194,1.4458,3.0608,-14.762,-2.1693,-3.1958,1.468,-11.298,-2.3345,2.6024,3.9619,5.0261,10.86,-1.298,23.088,-14.229,-19.259,-16.013,-2.6529,-9.1055,2.9026,0.68361,2.227,1.1463,-1.2467,-5.8018,5.4267,-4.9071,-15.038,0.63023,4
-9.9181,-0.55828,0.74253,1.9986,0.83602,1.46,-7.2419,1.5789,3.928,-15.618,-3.0269,-2.8889,1.2562,-11.434,-1.7145,3.3119,3.3942,4.6688,11.858,-4.2974,14.009,-9.5356,-19.167,-17.109,-2.6094,-8.8184,3.123,0.70219,1.8675,1.1848,-0.60147,-6.0104,6.1563,-4.5247,-14.998,0.89503,4
-9.6693,-0.26748,0.6203,1.6906,0.8909,1.3429,-6.8893,2.2441,3.5478,-14.183,-2.4681,-2.8642,0.91376,-10.796,-2.6938,3.1801,3.711,5.572,9.5947,-3.7636,22.996,-8.8791,-19.163,-14.681,-2.8886,-9.1201,2.6548,0.55959,1.9869,1.2416,-1.5212,-6.0259,5.3141,-4.6844,-14.673,0.4333,4
-9.6512,-0.28408,0.74378,1.9609,0.90907,1.3422,-6.7298,2.374,4.0865,-14.737,-2.3968,-3.0588,1.3637,-11.182,-2.1255,3.1639,3.5702,4.6617,10.444,-3.4163,23.048,-8.906,-19.218,-15.346,-2.6094,-9.0491,2.743,0.65705,2.2163,1.2508,-0.7001,-5.7055,5.302,-4.5653,-14.377,-0.0044189,4
-9.5083,-0.20925,-0.84339,2.4523,1.2246,1.4935,-5.1364,2.8266,1.6176,-14.819,-2.217,-4.7328,1.9611,-12.21,-0.53511,3.6807,4.5248,5.7781,12.389,-3.8078,17.821,-8.4839,-19.422,-18.712,-1.6987,-10.091,1.1856,0.77755,2.9421,1.2349,1.6948,-6.1301,3.7319,-3.5234,-16.755,-1.0391,4
-9.6183,-0.18993,-1.0924,2.3641,1.276,1.4303,-5.8937,2.6083,1.4953,-15.252,-3.1437,-5.0254,1.8233,-11.715,-0.78942,4.577,4.6153,7.1804,14.96,0.44531,23.087,-12.773,-19.361,-18.82,-1.0113,-10.481,1.3229,1.21,2.5004,1.4476,1.6633,-6.556,3.9036,-3.0252,-14.832,-1.405,4
-9.8529,-0.24867,-0.98894,2.2418,1.1471,1.5421,-5.1687,2.2209,3.0404,-14.605,-3.0773,-4.5345,1.9121,-12.502,-1.513,4.594,4.555,7.4469,15.307,-0.81494,23.277,-11.861,-19.413,-18.771,-1.2165,-10.635,1.5514,0.73341,2.7286,1.7614,2.2987,-6.3763,4.9902,-2.7492,-16.27,-1.2831,4
-9.7285,-0.086401,-0.96959,2.5025,1.1657,1.6992,-5.508,3.4544,2.0306,-14.673,-3.3842,-5.3608,1.5713,-12.106,-1.6241,4.0626,4.4336,7.4277,14.44,-2.5625,23.347,-17.089,-19.418,-18.848,-1.3376,-10.652,1.2166,0.98185,3.4673,1.6478,2.7579,-5.1013,5.3987,-3.7429,-18.141,-2.1069,4
-9.5314,-0.27326,-1.0308,2.6625,1.2715,1.5342,-4.6851,3.336,1.596,-15.009,-3.5989,-4.9234,1.7653,-11.924,-1.4868,4.5881,4.7746,7.2586,16.547,3.9959,23.171,-16.973,-19.418,-18.807,-1.4828,-10.944,1.2228,1.3179,3.5952,1.2576,1.8545,-4.143,3.9592,-5.1746,-18.57,-1.6645,4
-9.5196,-0.022313,-1.1782,2.8907,1.3031,1.6688,-4.5573,3.8986,1.7016,-15.067,-3.2232,-4.9649,1.9065,-12.219,-1.2122,3.9943,4.7086,7.4027,11.81,-3.7393,23.541,-12.151,-19.379,-18.878,-1.4664,-10.748,1.4257,1.0556,3.3454,1.5227,1.0417,-5.0954,5.2244,-4.4405,-17.484,-1.5369,4
-9.6885,0.037325,-0.98292,2.9573,1.4058,1.6888,-3.8365,3.634,1.7234,-15.085,-2.94,-5.8625,1.8593,-12.28,-1.198,4.2997,5.0356,7.2109,13.546,0.95212,23.159,-12.683,-19.426,-18.962,-1.6157,-10.584,1.6584,0.96315,3.5573,1.3792,1.3485,-4.2217,4.8126,-3.9158,-17.176,-0.33333,4
-9.8013,0.021895,-1.2065,2.8077,1.3621,1.641,-4.3176,3.4423,1.6133,-14.837,-2.6184,-5.1734,1.8082,-12.363,-1.253,4.1173,4.6799,7.6762,14.913,-3.6512,23.528,-8.8585,-19.43,-18.801,-1.8907,-10.378,1.3908,0.98249,3.0765,1.1862,0.37373,-5.3422,3.6937,-4.6963,-16.036,-0.33092,4
-9.6958,-0.097944,-1.1194,2.6148,1.3588,1.7635,-5.1348,3.1336,1.8441,-15.407,-3.6167,-5.8193,1.6768,-12.124,-1.4686,4.2403,4.878,7.6775,13.124,2.2309,23.164,-13.261,-19.417,-18.863,-1.6022,-10.27,1.4323,1.22,3.3089,1.1061,1.1697,-5.1669,3.6151,-4.7512,-16.63,-0.27122,4
-9.5627,-0.11748,-0.81553,2.6372,1.3627,1.6557,-4.8791,3.2755,2.6756,-15.545,-4.0769,-5.4406,1.97,-11.973,-1.2739,3.7267,4.8659,6.9908,13.842,0.80042,23.163,-9.0449,-19.398,-18.945,-1.4641,-11.296,1.4345,1.4379,3.7432,1.5591,2.7036,-4.0869,4.4496,-5.9293,-18.017,-0.88111,4
-9.523,-0.06646,-1.1441,2.6192,1.418,1.6065,-4.4485,3.3926,1.2569,-14.33,-2.6842,-4.8105,1.9179,-11.881,-0.57071,4.5499,5.1854,6.4511,14.316,5.3744,23.055,-21.15,-19.393,-18.913,-1.6647,-11.226,1.3734,1.3502,3.6959,1.7014,2.808,-4.1574,5.7545,-4.9323,-18.603,-2.1967,4
-9.633,-0.10457,-1.2157,2.7055,1.4932,1.6992,-4.3933,3.6038,1.0856,-14.844,-3.6046,-5.3388,1.9312,-11.83,-1.0737,3.4976,4.9442,7.4059,14.309,5.0357,23.725,-7.8063,-19.394,-18.916,-1.6485,-10.846,1.4197,1.1777,3.1535,1.3552,1.4823,-5.681,3.8662,-4.2383,-18.332,-0.52918,4
-9.8832,-0.13514,-1.1231,2.4378,1.3777,1.6255,-5.3342,3.3408,1.7981,-14.642,-3.7832,-5.0979,2.1292,-12.284,-1.5491,3.9801,4.9004,7.6349,14.622,6.3996,23.559,-9.4668,-19.486,-18.919,-1.6495,-10.501,1.4446,0.93681,2.8277,1.221,1.1999,-5.8346,3.8175,-4.1802,-16.32,-0.28222,4
-9.725,-0.15896,-0.98882,2.7428,1.3838,1.5698,-4.678,3.2154,1.8156,-15.567,-3.4619,-4.8909,1.4611,-12.111,-1.4742,4.277,4.6231,7.3755,13.859,-2.2953,23.057,-14.181,-19.429,-18.788,-1.5637,-10.33,1.5363,1.3488,2.7388,1.2243,1.4444,-5.5411,3.7217,-4.9443,-16.336,-0.35184,4
-9.4479,-0.15594,-1.1328,2.6697,1.1022,1.582,-4.5401,3.0422,0.99234,-16.145,-2.5027,-5.7998,1.839,-11.64,-1.3411,4.595,4.4887,6.9228,14.821,-3.5212,23.091,-12.001,-19.39,-18.776,-1.0506,-10.589,1.2606,1.5206,3.043,1.5422,2.9953,-5.5866,4.7119,-4.5084,-16.536,-1.251,4
-9.5007,-0.0035061,-1.4258,2.6118,1.2616,1.6952,-4.6149,3.0343,1.0135,-15.444,-3.2277,-5.7388,1.7021,-12.285,-1.2963,4.3069,4.541,6.7489,14.578,-4.1012,23.48,-11.649,-19.396,-18.848,-0.59702,-11.034,1.7092,1.0194,3.2684,1.6447,3.8919,-5.3875,5.3589,-2.571,-17.132,-1.044,4
-9.8185,-0.24141,-1.1654,2.356,1.3018,1.5292,-5.4408,2.8457,1.8969,-14.892,-2.8632,-4.806,1.675,-12.157,-1.2103,4.3671,4.8652,6.7031,12.98,0.30073,23.047,-13.994,-19.398,-18.842,-1.3858,-10.633,1.4203,1.2387,2.8619,1.4734,3.7044,-5.6178,4.1517,-4.2954,-16.149,-1.3834,4
-9.7315,-0.022237,-1.1699,2.4658,1.2899,1.4163,-5.4862,3.3039,0.85911,-14.572,-2.5465,-4.4341,1.535,-12.227,-0.89472,4.0085,4.6597,6.6391,16.771,-3.4639,23.187,-10.727,-19.386,-18.777,-1.5451,-10.515,1.4117,1.2295,2.9946,1.5296,1.9423,-5.8652,4.573,-4.6709,-16.105,-1.0648,4
-9.3464,-0.10956,-1.2821,2.4269,1.3388,1.4707,-5.312,3.6565,0.73307,-14.724,-2.5866,-5.4802,2.0699,-11.966,-0.40949,3.1635,4.2432,5.4048,14.081,-2.8713,23.542,-5.458,-19.424,-18.725,-1.3752,-10.477,1.6845,1.0924,2.4374,1.2092,1.2854,-6.4992,3.8533,-3.7884,-15.061,-0.14491,4
-9.6649,-0.14397,-1.328,2.3283,1.2515,1.4896,-5.5192,2.7957,2.1324,-14.879,-3.5081,-5.185,1.7962,-11.65,-1.4338,4.7603,4.4808,7.5374,15.845,-3.4261,23.057,-18.33,-19.407,-18.866,-1.2769,-10.287,1.6491,0.85473,2.5307,0.94325,0.82658,-6.4485,3.4381,-3.9799,-15.275,-0.066867,4
-9.869,-0.60671,-1.2681,2.4355,1.316,1.5257,-5.6971,2.4774,0.95532,-14.891,-4.1118,-5.6534,1.6164,-12.291,-1.221,4.4841,4.7669,6.9776,16.591,4.5637,23.093,-9.4821,-19.376,-18.731,-1.2165,-9.3703,2.0557,0.64785,2.5748,0.96039,0.71659,-5.3355,3.8131,-2.6474,-14.467,0.071703,4
-9.4087,-0.96797,-0.92623,2.4055,1.1775,1.4186,-5.0666,1.3582,1.3387,-16.036,-4.4185,-5.6669,2.0498,-11.494,-1.9167,3.9867,4.5163,7.4313,19.533,-2.2586,23.656,-11.167,-19.376,-18.852,-1.4548,-9.4069,2.1792,1.0673,2.9231,0.87338,0.76882,-4.8637,4.3287,-4.3061,-16.782,0.28906,4
-9.6333,-0.12583,-1.1991,2.3986,1.1675,1.5176,-5.1354,3.1807,1.8336,-14.349,-3.3026,-5.4625,1.6261,-12.044,-1.6542,4.687,4.6833,7.3909,19.157,-3.2002,23.085,-10.397,-19.379,-18.75,-1.3876,-9.9421,1.706,0.88862,2.4608,1.0233,1.0823,-5.4072,4.0971,-3.2062,-14.542,-0.011506,4
-9.8149,-0.041817,-1.3352,2.2988,1.2207,1.3543,-5.2972,2.3952,0.75693,-15.067,-2.7223,-4.4402,1.6098,-11.875,-1.4146,4.9161,4.5978,6.7258,19.592,-3.5771,23.038,-17.248,-19.399,-18.754,-1.3704,-9.7537,1.6281,0.81962,2.6903,0.94265,1.1078,-5.6561,3.3615,-3.0455,-15.821,0.24029,4
-9.3944,-0.2814,-1.159,2.3821,1.2481,1.3489,-5.4991,1.8361,0.81866,-14.807,-3.3262,-5.0424,1.9493,-11.876,-0.68115,4.2738,4.5471,5.312,16.14,-3.5551,10.308,-12.009,-19.398,-18.698,-1.4361,-9.313,1.9563,0.87836,2.762,0.85418,1.0362,-5.2697,3.4482,-3.3701,-15.046,-0.44381,4
-9.6486,-0.22536,-1.2341,2.3967,1.2662,1.5028,-5.3335,2.8759,0.97425,-15.207,-2.4059,-4.9078,1.6576,-11.542,-0.90079,5.1292,4.2624,6.7701,16.974,-0.035571,23.509,-15.627,-19.329,-18.698,-1.4594,-9.8474,1.6009,0.70364,2.5021,0.74463,0.68311,-5.9984,3.0775,-3.1006,-14.989,-0.17359,4
-9.778,-0.55317,-1.0937,2.3994,1.2654,1.5452,-5.736,2.7396,1.4309,-15.058,-2.9403,-5.6482,1.1425,-12.141,-1.5353,4.3977,4.3892,6.6953,12.868,-3.373,23.044,-18.937,-19.365,-18.709,-1.3533,-9.262,1.9204,0.71684,2.4633,0.95782,1.0306,-5.7768,3.9953,-3.2079,-14.577,0.15975,4
-9.4199,-0.58633,-0.91521,2.3546,1.1732,1.401,-5.1823,2.3954,2.1685,-14.689,-3.7542,-4.8792,2.0305,-11.42,-1.6522,4.0594,4.6885,6.4621,17.814,0.35305,23.113,-7.2734,-19.395,-18.728,-1.4286,-9.2997,2.2356,0.94947,2.7439,0.97247,0.59465,-5.4505,4.8964,-4.7791,-15.041,0.65933,4
-9.8513,-0.20196,-1.2119,2.3623,1.2046,1.5777,-5.46,2.2248,1.5045,-14.839,-3.3501,-5.5796,1.8505,-12.044,-1.6155,4.7822,4.8077,7.2912,15.963,-2.6052,23.278,-12.219,-19.404,-18.82,-1.3395,-9.7639,1.8038,0.86585,2.557,1.0103,1.5838,-5.766,4.3619,-3.3517,-15.219,0.25538,4
-9.6844,-0.02821,-0.97117,2.3632,1.2009,1.3349,-5.3045,2.6497,1.295,-14.686,-2.62,-4.4993,1.8925,-11.609,-1.6004,3.8619,4.6681,6.5647,13.279,-2.8876,23.125,-12.139,-19.394,-18.739,-1.5075,-9.3885,1.6095,0.66156,2.3745,0.83753,0.96016,-5.8593,3.5116,-2.6717,-14.754,0.37869,4
-9.4721,-0.67386,-1.1477,2.027,1.3211,1.3194,-6.4706,2.4207,1.0046,-14.295,-4.4277,-4.5053,1.7821,-11.541,-0.94054,3.8888,5.3334,5.9156,11.29,12.059,23.044,-11.646,-19.396,-18.651,-1.1974,-9.5376,1.5059,0.84941,2.5595,0.81116,1.4959,-5.7355,3.6413,-2.9454,-15.494,0.4759,4
-9.584,-0.98469,-1.0735,2.2342,1.3268,1.4646,-5.7968,2.8326,1.6892,-14.157,-4.0533,-4.7504,1.4624,-11.346,-0.77512,3.8252,4.8914,6.5121,12.644,4.104,17.286,-8.6996,-19.424,-18.697,-0.94982,-9.9403,1.7617,0.71089,2.276,0.8631,0.71702,-6.0281,3.4113,-2.5117,-15.173,0.32108,4
-9.8479,-0.79872,-1.2079,2.132,1.3302,1.4065,-5.712,2.5794,1.0459,-14.309,-4.5127,-4.8778,1.1145,-12.307,-1.6584,4.4072,4.3041,6.9666,13.709,-3.8246,23.022,-14.156,-19.396,-18.72,-0.99413,-9.5381,1.598,0.747,2.3262,0.83397,1.5896,-5.7684,3.5312,-2.3545,-14.585,0.33283,4
-9.4324,-0.79631,-1.0628,2.1063,1.2567,1.3487,-6.1676,2.863,1.2865,-13.937,-4.2289,-4.9319,1.6372,-11.496,-1.4582,4.0383,4.8428,6.9704,14.725,2.8742,24.053,-13.525,-19.402,-18.749,-0.99893,-9.5286,1.6406,0.66751,2.2578,0.70993,0.80059,-5.7593,3.1099,-2.558,-14.763,0.08646,4
-9.8345,-0.88325,-1.2481,2.2204,1.3107,1.4249,-6.0643,2.673,1.5961,-14.866,-4.1605,-4.8015,1.6415,-11.941,-1.376,4.1666,4.9599,6.84,11.457,2.7765,23.032,-14.695,-19.382,-18.723,-0.89553,-9.8828,1.8055,0.65377,2.3574,0.80995,1.2599,-6.1452,3.4105,-2.223,-15.487,0.6078,4
-9.6602,-0.70471,-0.96353,2.1248,1.2783,1.2735,-6.1188,2.1484,1.4412,-15.283,-3.5071,-4.4414,1.7444,-11.562,-1.64,3.9057,4.6779,6.6224,10.74,-2.5738,23.806,-14.597,-19.416,-18.703,-0.87058,-9.5307,1.8859,0.60503,2.315,0.7748,1.0703,-6.0087,3.3664,-2.3135,-14.697,0.27339,4
-9.4767,-0.77081,-1.3503,2.072,1.2133,1.5108,-6.4267,2.7285,1.2345,-14.573,-3.1286,-5.5683,1.5816,-11.486,-0.20626,3.7167,4.5676,5.8093,10.852,-0.099637,23.027,-13.355,-19.391,-18.674,-0.75803,-9.8497,1.8743,0.81142,2.28,0.77973,1.6019,-5.7989,3.8479,-2.2064,-15.299,0.32199,4
-9.8379,-0.81869,-1.2511,2.1183,1.2496,1.3659,-6.3417,2.637,1.3734,-14.424,-3.968,-4.5853,1.0127,-12.195,-1.4594,4.2513,4.2308,6.9916,10.676,-3.7496,23.251,-14.915,-19.327,-18.745,-1.0093,-9.4656,1.8193,0.95402,2.3044,0.77243,1.1352,-5.211,3.1829,-4.6493,-15.199,0.38478,4
-9.3882,-0.87732,-1.1964,2.0571,1.1721,1.3318,-6.4296,2.0805,1.2421,-14.464,-4.5966,-4.0681,1.7611,-11.607,-1.7092,3.5021,4.3974,6.7423,10.888,-3.1587,23.185,-10.988,-19.419,-18.713,-0.80429,-9.7002,1.5203,0.68569,2.3406,0.79333,0.83362,-5.839,3.0688,-2.5504,-15.499,0.041354,4
-9.8345,-0.82623,-1.206,2.1886,1.2134,1.4027,-6.0438,2.1903,1.0104,-14.781,-3.9869,-4.7093,1.4379,-12.148,-1.2599,3.6919,4.649,7.0344,10.987,-2.5371,23.096,-11.092,-19.392,-18.732,-0.95024,-9.8747,1.8356,0.84243,2.6102,0.83327,1.5232,-6.0288,4.0079,-3.2897,-15.452,0.60797,4
-9.5349,-0.81905,-0.83274,2.3322,1.248,1.2415,-5.6748,2.5433,0.96742,-14.658,-3.9931,-4.1259,1.5455,-11.676,-1.0745,3.9291,4.702,5.9581,14.875,-3.0154,19.46,-13.069,-19.409,-18.681,-0.89724,-9.4808,1.8035,0.9425,2.5518,0.86384,3.0291,-5.7094,4.3985,-2.6481,-16.046,0.21511,4
-9.5168,-0.83281,-1.2212,2.1699,1.2972,1.3436,-5.8754,2.3027,0.61281,-14.715,-4.3379,-3.999,1.5518,-11.389,-0.45354,3.9114,4.5602,6.1912,14.61,0.81334,23.044,-12.54,-19.407,-18.755,-0.77647,-9.9489,1.8325,0.61641,2.4825,0.79768,0.73612,-6.1655,3.9367,-2.5354,-16.154,0.53902,4
-9.8436,-0.84025,-1.3382,2.0973,1.2811,1.3972,-6.0922,2.3725,1.6035,-14.246,-4.0083,-4.7611,1.6328,-12.26,-1.0974,4.0098,4.5825,7.3349,16.948,-0.61072,23.801,-7.6071,-19.418,-18.739,-0.70438,-9.8303,1.7853,0.64264,2.4259,0.92187,1.0948,-6.1326,3.0402,-2.4045,-14.623,-0.35576,4
-9.4614,-0.81936,-1.1937,2.2446,1.057,1.3194,-5.9976,2.4128,0.87762,-15.058,-2.777,-5.2431,1.4624,-11.432,-1.5316,4.2646,4.3899,6.3949,15.467,-3.3174,23.049,-14.615,-19.403,-18.722,-0.74077,-9.3315,1.7635,0.6801,2.2242,0.7438,1.4301,-5.6841,3.4321,-1.8647,-15.582,0.2723,4
-9.5254,-0.58237,-1.4565,2.3046,1.2037,1.337,-5.4648,2.4856,1.1184,-14.354,-2.8716,-5.0364,1.4295,-11.946,-1.3217,4.0938,4.7418,7.0259,14.153,-3.0404,23.096,-10.876,-19.409,-18.739,-0.73476,-9.868,1.6178,0.64684,2.4509,0.77884,1.2389,-5.9546,3.3424,-1.7241,-15.193,0.28681,4
-9.7475,-0.6163,-1.4156,2.3045,1.3116,1.3981,-5.4339,2.9802,0.68345,-14.524,-3.1635,-4.7423,1.6773,-11.985,-1.5807,4.1189,4.949,6.9179,11.472,3.5777,23.037,-12.362,-19.408,-18.716,-1.0115,-9.7093,1.8231,0.67477,2.3155,0.83247,1.243,-5.6351,3.1728,-2.488,-14.573,0.2598,4
-9.4144,-0.72316,-1.1605,2.083,1.242,1.2501,-6.3326,2.2136,0.82028,-14.653,-5.2355,-4.6389,1.621,-11.691,-0.87442,3.5289,4.5952,5.1826,14.979,-3.122,15.607,-9.9332,-19.425,-18.701,-0.75674,-9.5419,1.8987,0.69261,2.4304,0.68887,1.2821,-5.8854,3.4226,-2.0208,-15.093,0.69593,4
-9.5896,-0.77686,-1.3232,2.3211,1.2668,1.2691,-5.3782,2.7426,0.70082,-14.587,-3.3959,-4.3039,1.538,-11.492,-0.73454,4.4897,4.4012,6.1043,18.456,-2.7072,23.004,-13.48,-19.305,-18.706,-0.70062,-9.8096,1.6401,0.98472,2.4842,0.99412,2.265,-5.9592,3.4043,-3.683,-15.233,-1.7952,4
-9.7753,-0.90088,-0.97055,2.2161,1.1504,1.3905,-5.9115,2.4826,0.93454,-14.789,-3.267,-4.8143,1.175,-12.315,-1.4432,3.8404,4.2954,6.7757,18.001,-2.9527,23.028,-9.8675,-19.357,-18.799,0.036518,-9.5009,1.4628,1.6342,2.4044,1.1949,4.4433,-5.4146,4.1156,-5.0753,-14.39,-0.86518,4
-9.4776,-0.98029,-0.92197,2.2034,1.1434,1.2767,-5.4857,2.2366,0.93899,-14.475,-3.4797,-4.3918,1.4415,-11.565,-1.4789,3.9484,4.5007,6.9602,12.602,-2.7793,23.175,-11.031,-19.414,-18.897,-0.70446,-9.4416,1.6357,0.53661,2.2514,0.72817,0.44659,-5.8366,2.9732,-1.9588,-14.485,0.23578,4
-9.6421,-0.74626,-1.3461,2.2944,1.2897,1.4177,-5.602,2.9694,0.72558,-14.066,-3.5893,-4.7057,1.6693,-11.947,-1.2959,4.4948,4.8639,6.3322,13.721,2.009,20.051,-16.846,-19.426,-18.736,-0.79813,-9.946,1.5015,0.64582,2.3223,0.77659,1.7291,-6.0954,3.0003,-1.8767,-15.643,0.25763,4
-9.7208,-0.68808,-1.2913,2.2613,1.3926,1.4413,-5.7525,3.0436,0.7859,-15.127,-4.2143,-4.6141,1.3067,-11.839,-1.3638,4.0376,4.8505,6.6632,13.691,0.18005,23.031,-15.493,-19.417,-18.867,-0.88288,-9.701,1.6107,0.62938,2.2828,0.95225,1.2727,-5.9638,3.2087,-2.1885,-14.731,-0.095381,4
-9.4473,-0.74689,-1.1574,2.0115,1.2326,1.2958,-6.1985,2.0531,0.94258,-14.525,-3.6332,-4.6285,1.9115,-11.648,-0.22646,4.217,4.6616,4.8246,13.762,-0.44407,18.216,-15.494,-19.467,-18.645,-0.73419,-9.6361,1.7765,0.82928,2.2862,0.80509,2.1634,-6.0668,3.3541,-2.4575,-14.752,0.42338,4
-9.8034,-0.85855,-1.409,2.2807,1.2266,1.4373,-5.4082,2.547,1.1705,-14.666,-3.8131,-4.8789,1.7487,-11.952,-1.1731,4.7642,4.4741,7.095,12.976,2.7261,23.686,-13.517,-19.404,-18.779,-0.97765,-9.7591,1.7399,0.72192,2.495,0.73127,0.94006,-5.6697,3.3659,-2.2354,-14.725,0.35951,4
-9.5648,-0.86181,-1.0528,2.3054,1.1774,1.3972,-5.736,2.3116,1.0227,-14.842,-3.6309,-4.9315,1.547,-11.376,-1.3495,4.3692,4.6191,6.4502,13.162,1.3788,23.051,-15.686,-19.389,-18.721,-0.87869,-9.3343,1.512,0.83073,2.3679,0.86631,1.5395,-5.8148,3.5966,-2.3555,-15.016,0.01384,4
-9.4657,-0.98768,-1.2004,2.5485,1.2967,1.418,-4.5291,2.1714,1.0344,-15.445,-4.0684,-5.3109,1.6715,-11.818,-1.6463,4.8397,4.8229,7.1781,16.378,-0.5184,23.01,-16.784,-19.389,-18.901,-1.072,-9.5446,2.099,0.93949,2.6855,0.90135,1.0742,-5.1432,5.0376,-3.3413,-14.672,0.51976,4
-9.8383,-1.1225,-1.4069,2.3149,1.3693,1.5832,-5.4722,2.5931,1.067,-15.004,-3.8554,-4.7856,1.648,-11.768,-1.4766,4.1927,5.0102,7.1088,12.256,1.5304,23.445,-16.219,-19.422,-18.792,-1.0168,-9.5605,2.1183,0.71901,2.7241,0.83041,1.3575,-5.59,4.2891,-2.5632,-16.087,0.68067,4
-9.3828,-0.98958,-1.0761,2.2013,1.4109,1.3076,-4.98,2.5404,1.2056,-14.95,-4.2548,-4.8226,1.7782,-11.689,-0.75265,3.7618,4.7611,5.8494,16.24,-2.8571,22.977,-10.829,-19.399,-18.928,-0.77913,-9.4177,1.865,0.65933,2.5784,0.63551,0.96066,-4.6836,3.1269,-2.3096,-15.886,0.54461,4
